frame_number,timestamp_sec,object_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
72,3.13,51,player,0.2034,44.98,0.81,82.18,29.52
72,3.13,67,player,0.7285,388.12,251.54,410.78,276.13
72,3.13,8,player,0.2831,40.49,135.8,83.19,157.98
72,3.13,68,player,0.2795,488.36,465.3,523.96,497.04
73,3.17,3,player,0.3682,569.98,0.18,590.86,23.51
73,3.17,59,player,0.2606,793.09,637.11,822.01,665.99
73,3.17,26,player,0.6582,479.95,413.03,510.06,441.35
73,3.17,63,player,0.3375,590.91,168.14,623.51,194.23
73,3.17,51,player,0.2912,44.39,0.79,82.72,30.53
73,3.17,67,player,0.7041,390.02,251.32,412.68,275.47
73,3.17,8,player,0.3812,40.42,135.7,83.35,157.78
73,3.17,56,player,0.7082,474.05,117.82,509.16,147.15
74,3.22,3,player,0.3871,569.97,0.2,590.75,23.4
74,3.22,59,player,0.2497,793.1,637.13,822.0,665.99
74,3.22,26,player,0.4906,479.83,414.45,511.29,444.83
74,3.22,51,player,0.3209,44.44,0.75,82.35,30.25
74,3.22,67,player,0.4536,391.58,251.76,413.7,274.88
74,3.22,8,player,0.5128,40.01,135.49,83.83,157.87
74,3.22,56,player,0.7047,476.25,117.41,509.72,146.78
74,3.22,29,player,0.2643,1215.96,627.26,1273.89,654.7
74,3.22,2,player,0.5959,490.79,475.33,529.2,517.03
75,3.26,3,player,0.3829,569.97,0.27,590.8,23.5
75,3.26,59,player,0.2692,793.12,637.12,822.01,665.98
75,3.26,26,player,0.5088,479.03,415.07,511.6,447.65
75,3.26,51,player,0.2997,44.97,0.76,81.62,29.23
75,3.26,67,player,0.2743,393.32,251.97,414.87,274.13
75,3.26,8,player,0.4275,39.6,135.14,84.54,158.02
75,3.26,56,player,0.7387,478.66,117.04,510.72,146.44
75,3.26,29,player,0.2765,1215.93,627.19,1273.97,654.69
75,3.26,2,player,0.4274,492.88,479.74,526.71,514.94
75,3.26,63,player,0.6262,594.24,166.77,624.47,191.51
76,3.3,3,player,0.3873,569.94,0.21,590.85,23.53
76,3.3,59,player,0.3533,793.15,637.12,822.02,665.97
76,3.3,26,player,0.4076,478.5,415.63,511.21,449.64
76,3.3,51,player,0.3223,45.46,0.78,80.99,28.27
76,3.3,8,player,0.3601,39.39,135.0,85.02,158.17
76,3.3,56,player,0.5164,481.6,116.96,512.41,146.14
76,3.3,29,player,0.2001,1215.99,627.23,1273.94,654.68
76,3.3,2,player,0.496,494.92,480.95,528.66,513.84
77,3.35,3,player,0.398,569.92,0.18,590.86,23.53
77,3.35,59,player,0.4053,793.15,637.12,822.02,665.96
77,3.35,26,player,0.2193,478.92,417.68,510.67,451.95
77,3.35,51,player,0.3669,45.47,0.76,80.91,28.11
77,3.35,8,player,0.5427,39.18,134.98,85.4,158.42
77,3.35,56,player,0.7678,485.12,116.6,515.52,145.79
77,3.35,29,player,0.2186,1215.95,627.24,1273.93,654.7
77,3.35,2,player,0.7539,492.24,475.51,531.64,512.91
77,3.35,74,player,0.5626,353.28,377.08,384.11,403.72
78,3.39,3,player,0.4995,569.87,0.21,590.65,23.38
78,3.39,59,player,0.2551,793.12,637.12,822.06,666.06
78,3.39,26,player,0.209,480.5,421.32,509.17,452.98
78,3.39,51,player,0.3611,45.67,0.81,80.83,27.85
78,3.39,8,player,0.5419,39.22,134.71,85.59,158.18
78,3.39,56,player,0.4597,488.76,116.58,518.61,145.0
78,3.39,29,player,0.2092,1215.97,627.35,1273.8,654.72
78,3.39,2,player,0.7313,492.5,475.53,534.26,513.97
78,3.39,74,player,0.4982,355.11,378.05,386.75,405.3
79,3.43,3,player,0.4563,569.89,0.21,590.63,23.35
79,3.43,59,player,0.2835,793.14,637.12,822.07,666.05
79,3.43,26,player,0.4826,482.09,425.7,507.69,454.41
79,3.43,51,player,0.3119,45.88,0.9,80.67,27.54
79,3.43,8,player,0.4116,39.31,134.6,85.66,158.02
79,3.43,56,player,0.6056,491.23,116.62,520.6,143.88
79,3.43,29,player,0.2009,1215.77,627.24,1273.92,654.81
79,3.43,2,player,0.772,492.0,474.76,538.89,517.14
79,3.43,74,player,0.7678,357.13,378.89,388.76,405.99
79,3.43,63,player,0.3817,596.22,165.01,627.96,191.92
80,3.48,3,player,0.4601,569.9,0.21,590.64,23.37
80,3.48,59,player,0.37,793.17,637.13,822.08,666.05
80,3.48,26,player,0.7014,483.39,431.11,505.62,455.98
80,3.48,51,player,0.2659,45.33,0.92,81.0,28.24
80,3.48,8,player,0.3358,39.46,134.56,85.91,157.99
80,3.48,56,player,0.5011,492.66,116.62,521.94,142.91
80,3.48,29,player,0.2031,1215.33,627.06,1273.97,654.9
80,3.48,2,player,0.8064,490.42,476.76,538.95,520.08
80,3.48,74,player,0.8134,358.51,379.3,389.98,406.14
80,3.48,63,player,0.4833,597.73,164.6,629.29,192.05
81,3.52,3,player,0.4382,569.88,0.21,590.61,23.36
81,3.52,59,player,0.3233,793.2,637.14,822.11,666.02
81,3.52,26,player,0.205,483.94,436.57,503.18,457.74
81,3.52,51,player,0.3551,45.63,0.94,80.81,27.78
81,3.52,8,player,0.3539,39.43,134.58,85.94,158.01
81,3.52,56,player,0.5071,493.14,116.61,523.46,143.06
81,3.52,29,player,0.2612,1215.27,626.95,1273.98,654.88
81,3.52,2,player,0.7804,490.27,478.74,538.89,521.86
81,3.52,74,player,0.8076,359.4,380.14,390.89,406.88
81,3.52,63,player,0.5119,598.89,164.24,630.22,192.05
82,3.57,3,player,0.4591,569.97,0.2,590.71,23.37
82,3.57,59,player,0.3489,793.23,637.15,822.12,666.01
82,3.57,26,player,0.3752,483.48,440.2,501.58,459.79
82,3.57,51,player,0.3341,45.73,0.89,80.76,27.56
82,3.57,8,player,0.3717,39.27,134.51,86.06,158.09
82,3.57,56,player,0.307,493.79,116.93,524.87,143.31
82,3.57,2,player,0.8299,490.75,477.93,539.85,521.97
82,3.57,74,player,0.7769,360.28,381.11,391.59,407.63
82,3.57,63,player,0.6661,599.12,164.08,631.34,193.1
82,3.57,67,player,0.7205,404.47,252.36,432.83,280.65
83,3.61,3,player,0.4432,570.09,0.18,590.91,23.48
83,3.61,59,player,0.4045,793.3,637.07,822.22,665.96
83,3.61,26,player,0.5838,481.83,441.97,501.7,463.39
83,3.61,51,player,0.2693,45.79,0.85,80.67,27.35
83,3.61,8,player,0.3662,39.21,134.42,86.02,158.02
83,3.61,56,player,0.3973,494.25,116.93,526.26,143.6
83,3.61,2,player,0.8479,495.08,477.63,541.47,519.93
83,3.61,74,player,0.768,361.43,382.48,391.63,407.98
83,3.61,63,player,0.7677,597.48,164.05,630.77,194.12
83,3.61,80,player,0.6897,726.48,281.35,742.99,308.58
83,3.61,67,player,0.7384,405.73,252.4,435.77,281.3
84,3.65,3,player,0.4892,570.13,0.17,590.97,23.53
84,3.65,59,player,0.551,793.31,637.13,822.19,665.95
84,3.65,51,player,0.3173,45.75,0.79,80.74,27.34
84,3.65,8,player,0.4017,38.93,134.24,86.25,158.14
84,3.65,56,player,0.5418,495.02,116.79,527.89,144.04
84,3.65,2,player,0.324,498.89,477.8,541.41,517.07
84,3.65,63,player,0.6527,592.44,164.16,633.59,202.36
84,3.65,80,player,0.6814,725.62,278.13,740.68,302.64
84,3.65,67,player,0.5517,407.04,252.76,438.41,282.01
84,3.65,82,player,0.4016,841.28,252.84,863.61,293.91
84,3.65,29,player,0.4014,1215.25,626.65,1273.98,654.62
85,3.7,3,player,0.4298,570.21,0.19,590.89,23.42
85,3.7,59,player,0.5971,793.36,637.06,822.27,665.9
85,3.7,51,player,0.2708,45.53,0.81,80.88,27.63
85,3.7,8,player,0.4071,38.73,134.19,86.31,158.27
85,3.7,56,player,0.2423,496.21,116.44,529.49,144.23
85,3.7,2,player,0.8071,501.24,477.95,541.41,515.46
85,3.7,63,player,0.7998,592.54,164.57,632.03,201.57
85,3.7,80,player,0.7525,724.23,273.36,738.84,296.63
85,3.7,67,player,0.6163,408.88,253.3,440.72,282.26
85,3.7,82,player,0.5171,841.15,252.46,863.78,294.09
85,3.7,29,player,0.3881,1215.53,626.77,1273.77,654.51
85,3.7,74,player,0.3182,362.56,382.97,392.64,408.43
86,3.74,3,player,0.3472,570.27,0.17,590.95,23.47
86,3.74,59,player,0.6845,793.44,637.03,822.26,665.79
86,3.74,51,player,0.3034,45.64,0.78,80.89,27.5
86,3.74,8,player,0.3904,38.66,134.17,86.19,158.24
86,3.74,2,player,0.8136,502.34,477.43,541.8,514.85
86,3.74,63,player,0.7238,592.66,165.23,631.97,202.54
86,3.74,80,player,0.5212,722.8,269.98,738.85,294.96
86,3.74,67,player,0.288,410.26,254.01,442.43,282.81
86,3.74,82,player,0.1258,841.06,251.2,864.53,294.51
86,3.74,29,player,0.3973,1215.45,626.64,1273.75,654.44
86,3.74,86,player,0.6898,642.29,468.44,670.21,494.35
87,3.78,3,player,0.3188,570.28,0.19,590.84,23.37
87,3.78,59,player,0.6377,793.45,637.08,822.19,665.72
87,3.78,51,player,0.3183,45.85,0.75,81.32,27.62
87,3.78,8,player,0.4959,38.5,134.28,85.96,158.37
87,3.78,2,player,0.8868,503.46,476.96,542.09,514.15
87,3.78,63,player,0.6505,592.76,165.74,633.16,204.65
87,3.78,80,player,0.646,722.37,267.52,739.96,294.31
87,3.78,67,player,0.7361,411.39,254.52,443.8,283.32
87,3.78,82,player,0.1734,841.53,250.45,864.73,293.43
87,3.78,29,player,0.4864,1215.45,626.53,1273.72,654.36
87,3.78,86,player,0.555,645.63,468.42,671.58,492.52
88,3.83,3,player,0.3533,570.3,0.17,590.9,23.44
88,3.83,59,player,0.6507,793.49,637.0,822.25,665.66
88,3.83,51,player,0.2429,45.93,0.87,81.62,27.96
88,3.83,8,player,0.5643,38.62,134.34,85.73,158.28
88,3.83,2,player,0.847,504.97,476.16,543.76,513.99
88,3.83,63,player,0.6759,592.34,165.76,635.19,208.1
88,3.83,80,player,0.5522,722.67,263.98,742.85,293.83
88,3.83,67,player,0.6706,412.94,254.87,445.41,283.93
88,3.83,82,player,0.1798,842.53,247.91,865.19,290.0
88,3.83,29,player,0.4819,1215.37,626.36,1273.77,654.29
88,3.83,86,player,0.4714,647.61,468.08,673.23,491.88
88,3.83,90,player,0.4689,652.62,264.53,678.15,282.05
88,3.83,92,player,0.346,1219.63,581.09,1271.42,611.34
88,3.83,26,player,0.6843,479.05,447.77,504.56,475.32
89,3.87,3,player,0.3222,570.31,0.26,590.85,23.47
89,3.87,59,player,0.7187,793.59,637.0,822.23,665.5
89,3.87,51,player,0.2422,46.13,1.01,81.56,27.92
89,3.87,8,player,0.5517,38.63,134.42,85.58,158.3
89,3.87,2,player,0.7282,514.84,475.19,543.03,502.0
89,3.87,63,player,0.7699,594.36,166.48,635.49,207.89
89,3.87,80,player,0.7512,722.9,259.63,745.89,292.84
89,3.87,67,player,0.679,414.83,255.23,446.87,284.37
89,3.87,29,player,0.494,1215.49,626.41,1273.56,654.21
89,3.87,86,player,0.6891,648.22,467.4,674.33,491.55
89,3.87,90,player,0.3797,652.71,264.8,678.9,282.82
89,3.87,92,player,0.3354,1219.61,580.72,1271.46,610.99
89,3.87,26,player,0.4862,479.06,448.34,504.92,476.02
90,3.91,3,player,0.3721,570.28,0.22,590.75,23.35
90,3.91,59,player,0.6156,793.58,636.96,822.26,665.45
90,3.91,51,player,0.2654,46.36,1.07,81.51,27.78
90,3.91,8,player,0.537,38.76,134.43,85.44,158.17
90,3.91,2,player,0.6935,519.98,474.26,543.26,495.81
90,3.91,63,player,0.7169,595.49,167.92,636.7,210.4
90,3.91,80,player,0.453,722.48,255.14,747.74,290.99
90,3.91,67,player,0.125,416.84,255.4,447.88,284.19
90,3.91,29,player,0.5595,1215.45,626.3,1273.58,654.16
90,3.91,86,player,0.6885,650.33,466.97,675.4,489.96
90,3.91,90,player,0.2152,651.3,266.45,679.84,286.21
90,3.91,92,player,0.4384,1219.49,580.47,1271.79,611.01
90,3.91,93,player,0.6674,506.43,495.58,540.69,514.69
91,3.96,3,player,0.3055,570.3,0.2,590.71,23.28
91,3.96,59,player,0.4908,793.55,636.93,822.3,665.45
91,3.96,51,player,0.1435,46.42,1.0,81.62,27.8
91,3.96,8,player,0.4397,38.82,134.45,85.41,158.15
91,3.96,2,player,0.5347,521.4,473.29,544.06,493.74
91,3.96,63,player,0.6155,597.99,170.92,636.2,210.89
91,3.96,80,player,0.1815,722.83,252.41,748.28,287.63
91,3.96,67,player,0.1742,418.68,255.58,447.91,283.24
91,3.96,29,player,0.5524,1215.44,626.25,1273.57,654.15
91,3.96,86,player,0.5765,651.6,466.57,675.58,488.1
91,3.96,92,player,0.3622,1219.99,580.66,1271.78,610.94
91,3.96,93,player,0.522,505.78,495.38,541.9,515.6
92,4.0,3,player,0.4032,570.29,0.19,590.66,23.24
92,4.0,59,player,0.2773,793.53,636.87,822.39,665.46
92,4.0,8,player,0.2238,38.84,134.39,85.44,158.07
92,4.0,63,player,0.5051,600.4,174.6,635.76,212.11
92,4.0,29,player,0.5032,1215.48,626.22,1273.57,654.12
92,4.0,92,player,0.3283,1220.03,580.45,1271.72,610.69
93,4.04,3,player,0.3777,570.3,0.18,590.64,23.21
93,4.04,59,player,0.5078,793.47,636.78,822.43,665.44
93,4.04,8,player,0.1836,38.88,134.31,85.57,158.02
93,4.04,63,player,0.4738,603.49,180.28,634.82,213.83
93,4.04,29,player,0.4715,1215.62,626.32,1273.43,654.11
93,4.04,92,player,0.2578,1220.96,581.25,1271.0,610.49
93,4.04,26,player,0.6667,483.08,449.47,513.51,482.6
93,4.04,2,player,0.59,521.24,470.78,545.57,492.51
93,4.04,86,player,0.5983,652.65,464.92,676.41,485.58
93,4.04,93,player,0.6864,505.34,495.48,542.96,516.73
94,4.09,3,player,0.552,570.29,0.18,590.64,23.21
94,4.09,59,player,0.4876,793.42,636.7,822.49,665.44
94,4.09,8,player,0.1457,38.99,134.35,85.33,157.83
94,4.09,29,player,0.4728,1215.64,626.31,1273.41,654.09
94,4.09,92,player,0.2425,1220.58,580.46,1271.34,610.16
94,4.09,26,player,0.7853,484.58,449.12,515.92,483.21
94,4.09,2,player,0.7843,521.06,469.61,546.82,492.29
94,4.09,86,player,0.8127,654.78,464.44,678.91,485.02
94,4.09,93,player,0.7769,504.69,494.94,542.88,516.71
95,4.13,3,player,0.6189,570.18,0.17,590.56,23.21
95,4.13,59,player,0.4688,793.43,636.67,822.54,665.42
95,4.13,8,player,0.2064,39.01,134.39,85.26,157.77
95,4.13,29,player,0.481,1215.4,626.09,1273.56,654.11
95,4.13,92,player,0.2248,1220.71,580.36,1271.16,609.88
95,4.13,26,player,0.1496,484.92,448.89,516.75,483.63
95,4.13,2,player,0.6757,521.98,468.65,548.83,491.87
95,4.13,86,player,0.3665,657.11,463.63,682.14,484.83
95,4.13,93,player,0.5421,503.68,494.39,541.49,516.07
96,4.17,3,player,0.5028,570.14,0.19,590.54,23.25
96,4.17,59,player,0.409,793.42,636.59,822.61,665.42
96,4.17,8,player,0.1643,38.86,134.43,85.12,157.75
96,4.17,29,player,0.411,1215.22,625.89,1273.65,654.1
96,4.17,92,player,0.1517,1222.19,581.54,1270.16,609.49
96,4.17,26,player,0.6634,486.67,448.5,518.5,482.69
96,4.17,2,player,0.761,523.93,468.15,551.06,491.47
96,4.17,86,player,0.3347,659.96,463.55,684.32,484.03
96,4.17,93,player,0.6783,502.97,493.77,539.47,514.72
97,4.22,3,player,0.4699,570.11,0.19,590.53,23.25
97,4.22,59,player,0.4372,793.43,636.58,822.61,665.39
97,4.22,8,player,0.1999,38.78,134.43,85.17,157.76
97,4.22,29,player,0.3512,1215.3,625.94,1273.55,654.1
97,4.22,26,player,0.82,489.15,448.22,520.06,481.19
97,4.22,2,player,0.7559,526.14,467.63,553.26,491.05
97,4.22,86,player,0.3518,662.03,463.24,686.41,483.55
97,4.22,93,player,0.702,500.86,491.13,539.23,513.27
98,4.26,3,player,0.5003,570.09,0.19,590.51,23.23
98,4.26,59,player,0.3075,793.41,636.55,822.64,665.4
98,4.26,8,player,0.2261,38.51,134.26,85.37,157.81
98,4.26,29,player,0.3202,1215.3,625.92,1273.58,654.13
98,4.26,26,player,0.3709,492.76,448.02,521.52,478.6
98,4.26,2,player,0.5389,529.03,467.2,556.11,491.0
98,4.26,93,player,0.6128,500.3,490.94,537.27,512.32
98,4.26,63,player,0.6246,614.62,197.19,641.77,226.9
99,4.3,3,player,0.668,570.05,0.23,590.37,23.16
99,4.3,59,player,0.2703,793.41,636.52,822.65,665.37
99,4.3,8,player,0.2135,38.59,134.25,85.37,157.71
99,4.3,29,player,0.407,1215.37,625.97,1273.54,654.15
99,4.3,26,player,0.3852,496.31,447.49,522.99,476.01
99,4.3,2,player,0.4878,531.93,466.89,558.94,491.07
99,4.3,93,player,0.519,498.46,489.7,535.36,511.19
99,4.3,63,player,0.2162,615.4,198.62,643.32,229.93
99,4.3,67,player,0.3741,428.14,256.58,455.65,282.76
100,4.35,3,player,0.6611,570.01,0.23,590.31,23.14
100,4.35,59,player,0.1995,793.45,636.49,822.67,665.31
100,4.35,8,player,0.186,38.52,134.23,85.38,157.69
100,4.35,29,player,0.2996,1215.4,625.94,1273.58,654.15
100,4.35,2,player,0.1549,533.02,466.45,560.55,491.5
100,4.35,93,player,0.4817,497.9,489.39,533.35,510.17
100,4.35,63,player,0.1283,616.08,200.21,644.79,233.17
100,4.35,67,player,0.1905,427.32,257.03,455.95,285.0
101,4.39,3,player,0.5767,570.04,0.24,590.3,23.09
101,4.39,59,player,0.2518,793.51,636.52,822.63,665.21
101,4.39,8,player,0.1833,38.48,134.28,85.48,157.77
101,4.39,29,player,0.4371,1215.33,625.9,1273.58,654.16
101,4.39,2,player,0.1627,534.31,466.0,562.54,491.67
101,4.39,93,player,0.289,498.23,488.8,531.9,508.62
101,4.39,63,player,0.3419,616.75,200.94,646.14,235.42
101,4.39,67,player,0.1511,426.51,257.58,456.34,287.7
101,4.39,80,player,0.3599,727.11,234.29,746.47,258.18
102,4.43,3,player,0.6609,569.96,0.23,590.27,23.13
102,4.43,59,player,0.1734,793.53,636.45,822.6,665.08
102,4.43,8,player,0.2667,38.31,134.29,85.41,157.81
102,4.43,29,player,0.3383,1215.33,626.03,1273.2,654.11
102,4.43,2,player,0.2157,536.43,465.79,564.86,491.38
102,4.43,93,player,0.2531,498.43,487.71,531.31,507.17
102,4.43,67,player,0.1906,425.91,258.33,456.55,290.39
102,4.43,107,player,0.3202,837.08,219.73,864.53,253.11
102,4.43,80,player,0.128,727.59,232.96,748.86,257.63
103,4.48,3,player,0.6607,570.03,0.23,590.23,23.0
103,4.48,8,player,0.3331,38.25,134.35,85.36,157.84
103,4.48,29,player,0.3554,1215.47,626.23,1272.96,654.09
103,4.48,2,player,0.4123,537.56,465.46,566.21,491.13
103,4.48,93,player,0.4526,496.65,484.23,532.52,505.92
103,4.48,67,player,0.3342,425.28,259.25,456.6,293.34
103,4.48,107,player,0.4722,836.94,219.39,864.59,253.04
103,4.48,80,player,0.1285,729.77,231.39,751.78,256.22
104,4.52,3,player,0.6425,570.04,0.22,590.18,22.91
104,4.52,8,player,0.4897,38.15,134.38,85.29,157.87
104,4.52,29,player,0.2611,1215.53,626.26,1272.84,653.99
104,4.52,93,player,0.1937,496.77,483.82,531.63,505.32
104,4.52,67,player,0.1326,424.94,260.37,456.21,295.56
104,4.52,107,player,0.168,836.91,218.13,863.7,250.76
104,4.52,108,player,0.5195,397.95,382.89,436.18,404.89
105,4.57,3,player,0.7079,570.01,0.2,590.15,22.85
105,4.57,8,player,0.4713,38.19,134.46,85.08,157.81
105,4.57,29,player,0.3572,1215.8,626.33,1272.68,653.81
105,4.57,93,player,0.4476,496.88,483.16,531.44,505.03
105,4.57,67,player,0.3318,425.31,261.76,455.75,297.04
105,4.57,108,player,0.7245,400.21,382.93,438.39,404.87
105,4.57,2,player,0.5141,541.69,464.28,570.13,490.27
106,4.61,3,player,0.7033,569.98,0.18,590.1,22.74
106,4.61,8,player,0.4539,37.56,133.97,85.42,157.85
106,4.61,29,player,0.456,1215.73,626.12,1272.91,653.73
106,4.61,67,player,0.2809,425.18,261.92,455.23,297.63
106,4.61,108,player,0.1882,402.03,382.54,440.89,404.85
106,4.61,2,player,0.1992,545.35,463.79,572.88,489.36
107,4.65,3,player,0.6864,570.04,0.17,590.13,22.65
107,4.65,8,player,0.3003,36.87,133.33,85.78,157.82
107,4.65,29,player,0.4319,1215.97,626.29,1272.78,653.66
107,4.65,67,player,0.7742,424.74,262.1,454.67,298.35
107,4.65,108,player,0.5037,403.27,382.1,442.82,404.85
107,4.65,2,player,0.4615,547.29,462.32,575.12,488.52
108,4.7,3,player,0.6676,570.06,0.17,590.15,22.6
108,4.7,29,player,0.2292,1215.79,625.99,1273.11,653.59
108,4.7,67,player,0.805,424.04,262.53,454.52,300.21
108,4.7,108,player,0.3602,404.01,380.83,444.19,404.06
108,4.7,2,player,0.1743,548.92,459.97,578.11,487.89
108,4.7,113,player,0.3944,539.19,104.85,566.92,132.26
108,4.7,63,player,0.7675,614.85,222.51,638.12,248.57
108,4.7,59,player,0.3012,793.41,636.12,822.6,664.9
108,4.7,80,player,0.4547,739.05,222.63,761.49,247.55
109,4.74,3,player,0.6042,570.12,0.17,590.23,22.62
109,4.74,29,player,0.1612,1215.71,625.91,1273.33,653.64
109,4.74,67,player,0.8238,422.95,263.71,453.18,301.57
109,4.74,108,player,0.5423,404.94,379.86,445.43,403.49
109,4.74,2,player,0.4163,550.36,458.35,580.63,487.76
109,4.74,113,player,0.1838,540.04,104.9,567.4,131.83
109,4.74,63,player,0.8665,612.15,224.8,638.76,254.24
109,4.74,59,player,0.3952,793.45,636.13,822.58,664.86
109,4.74,80,player,0.6928,740.8,221.41,763.89,246.81
110,4.78,3,player,0.6628,570.1,0.18,590.18,22.54
110,4.78,67,player,0.5347,421.65,266.49,450.28,302.42
110,4.78,108,player,0.3532,405.15,378.25,446.62,402.77
110,4.78,2,player,0.65,551.95,457.66,582.36,487.63
110,4.78,113,player,0.3679,540.95,105.07,568.33,131.82
110,4.78,63,player,0.8013,609.73,226.77,639.76,260.42
110,4.78,59,player,0.2149,793.43,636.13,822.57,664.9
110,4.78,80,player,0.5654,741.46,219.65,766.22,246.68
110,4.78,93,player,0.5728,493.21,475.26,527.34,498.02
111,4.83,3,player,0.7018,569.98,0.18,590.11,22.52
111,4.83,108,player,0.3118,405.78,377.46,446.44,401.81
111,4.83,2,player,0.3392,554.48,457.55,584.54,487.41
111,4.83,113,player,0.4181,541.62,105.28,569.03,131.78
111,4.83,63,player,0.7954,607.72,227.93,640.61,265.54
111,4.83,59,player,0.2905,793.32,635.99,822.54,664.87
111,4.83,80,player,0.6613,742.08,218.35,767.97,246.56
111,4.83,107,player,0.5907,839.97,214.41,859.88,237.88
112,4.87,3,player,0.6982,569.88,0.18,590.09,22.54
112,4.87,108,player,0.1522,406.29,376.93,445.89,400.95
112,4.87,2,player,0.3174,556.21,457.67,586.93,488.61
112,4.87,113,player,0.2304,542.02,105.52,569.62,131.9
112,4.87,63,player,0.5552,606.49,228.8,640.44,268.48
112,4.87,59,player,0.1907,793.27,635.93,822.51,664.86
112,4.87,80,player,0.3348,742.5,217.9,768.59,246.28
112,4.87,107,player,0.3542,840.05,214.58,859.96,237.23
113,4.91,3,player,0.6587,569.78,0.18,590.06,22.56
113,4.91,108,player,0.7476,407.01,376.72,445.34,400.24
113,4.91,2,player,0.4507,560.35,463.83,585.88,488.83
113,4.91,113,player,0.3667,542.94,105.6,570.41,131.62
113,4.91,63,player,0.3101,606.01,229.56,640.12,270.26
113,4.91,59,player,0.296,793.24,635.89,822.47,664.83
113,4.91,107,player,0.1944,840.01,214.77,860.22,236.98
113,4.91,93,player,0.8013,493.81,472.08,522.84,491.86
114,4.96,3,player,0.6022,569.7,0.18,590.01,22.51
114,4.96,108,player,0.1452,407.01,376.27,445.27,400.05
114,4.96,113,player,0.2733,543.92,105.67,571.48,131.66
114,4.96,63,player,0.378,606.5,230.5,639.46,270.38
114,4.96,59,player,0.2131,793.22,635.89,822.45,664.83
114,4.96,107,player,0.2034,839.87,214.72,860.58,236.74
114,4.96,93,player,0.5323,493.29,470.3,522.05,490.19
114,4.96,8,player,0.4232,37.29,133.78,85.29,157.86
115,5.0,3,player,0.5437,569.77,0.18,590.11,22.48
115,5.0,63,player,0.3349,607.46,232.51,638.38,270.29
115,5.0,59,player,0.1894,793.17,635.89,822.4,664.84
115,5.0,93,player,0.3076,492.19,467.89,521.96,488.79
115,5.0,8,player,0.5317,37.52,133.87,85.07,157.77
116,5.04,3,player,0.526,569.79,0.19,590.15,22.46
116,5.04,63,player,0.3262,609.09,235.54,636.76,269.39
116,5.04,59,player,0.2429,793.05,635.87,822.32,664.84
116,5.04,93,player,0.7361,490.56,465.64,522.03,488.07
116,5.04,8,player,0.4796,37.61,133.86,84.94,157.68
116,5.04,2,player,0.71,558.84,460.42,591.45,493.08
117,5.09,3,player,0.5887,569.84,0.18,590.14,22.36
117,5.09,63,player,0.5865,610.1,239.6,634.72,269.26
117,5.09,59,player,0.3652,792.97,635.81,822.29,664.82
117,5.09,93,player,0.8041,488.17,461.85,522.47,486.81
117,5.09,8,player,0.549,37.73,133.9,84.91,157.66
117,5.09,2,player,0.5465,559.96,462.16,592.01,494.82
117,5.09,51,player,0.271,46.25,0.45,80.52,26.45
117,5.09,108,player,0.7448,408.62,375.18,442.95,396.53
118,5.13,3,player,0.7107,569.77,0.19,590.08,22.32
118,5.13,59,player,0.2759,792.97,635.79,822.3,664.81
118,5.13,93,player,0.8052,486.95,460.38,521.65,485.87
118,5.13,8,player,0.4852,37.61,133.81,84.98,157.7
118,5.13,2,player,0.6807,562.18,466.5,590.64,495.51
118,5.13,120,player,0.4888,657.2,458.09,687.77,481.94
118,5.13,51,player,0.1651,46.3,0.47,80.34,26.16
118,5.13,108,player,0.5181,408.97,374.71,441.45,394.8
119,5.17,3,player,0.7038,569.72,0.2,590.06,22.31
119,5.17,59,player,0.2846,792.94,635.78,822.28,664.83
119,5.17,93,player,0.8267,486.02,459.26,520.17,484.26
119,5.17,8,player,0.4358,37.67,133.78,84.8,157.56
119,5.17,2,player,0.5269,564.57,472.61,588.82,496.97
119,5.17,120,player,0.6591,656.33,457.74,688.49,482.92
119,5.17,51,player,0.1679,46.32,0.49,80.29,26.03
119,5.17,108,player,0.748,408.72,374.47,440.62,393.99
120,5.22,3,player,0.7168,569.65,0.2,590.03,22.3
120,5.22,59,player,0.1938,792.89,635.69,822.31,664.85
120,5.22,93,player,0.7982,484.64,458.38,517.76,482.45
120,5.22,8,player,0.4119,37.65,133.71,84.79,157.53
120,5.22,2,player,0.5246,565.99,478.65,587.07,499.21
120,5.22,120,player,0.4997,655.33,457.66,687.86,483.26
120,5.22,51,player,0.133,46.3,0.5,80.31,25.99
120,5.22,108,player,0.6173,407.41,373.85,440.26,393.77
120,5.22,123,player,0.4073,546.25,403.51,578.8,430.99
120,5.22,67,player,0.5083,415.21,280.26,439.52,308.94
121,5.26,3,player,0.6476,569.6,0.19,590.04,22.3
121,5.26,59,player,0.2466,792.92,635.68,822.29,664.82
121,5.26,93,player,0.7874,483.15,458.49,513.65,480.41
121,5.26,8,player,0.3436,37.62,133.61,84.67,157.4
121,5.26,2,player,0.2056,566.69,482.7,586.39,501.31
121,5.26,120,player,0.2726,653.56,457.65,686.1,483.45
121,5.26,51,player,0.1378,46.19,0.51,80.23,25.92
121,5.26,108,player,0.7491,405.78,373.02,440.48,393.94
121,5.26,67,player,0.7561,412.86,281.4,438.11,309.64
122,5.3,3,player,0.7096,569.66,0.2,590.06,22.24
122,5.3,59,player,0.2984,792.93,635.59,822.31,664.79
